,name,price,tdp,date,socket,category,speed,turbo,cpuCount,cores,logicals,rank,samples,extracted_ghz,brand,final_family,model_only,socket_final,category_final,speed_ghz,turbo_ghz,cost_per_rank_point,cost_per_core
2047,Intel Core i5-7600K @ 3.80GHz,149.99,91.0,2017-01-01,FCLGA1151,Desktop,3800.0,4200.0,1,4,1,1050,2595,3.8,Intel,Intel Core i-Series,Core i5-7600K,LGA1151,Desktop,3.8,4.2,0.14284761904761906,37.5
2048,Intel Core i5-7600T @ 2.80GHz,147.91,35.0,2017-01-01,FCLGA1151,Desktop,2800.0,3700.0,1,4,1,1184,46,2.8,Intel,Intel Core i-Series,Core i5-7600T,LGA1151,Desktop,2.8,3.7,0.12492398648648648,37.0
2049,Intel Core i5-760S @ 2.53GHz,,0.0,2012-06-01,Unknown,Unknown,2530.0,3300.0,1,4,1,1259,1,2.53,Intel,Intel Core i-Series,Core i5-760S,Unknown,Desktop,2.53,3.3,,
2050,Intel Core i5-7640X @ 4.00GHz,142.86,112.0,2017-07-01,FCLGA2066,Desktop,4000.0,4200.0,1,4,1,1058,44,4.0,Intel,Intel Core i-Series,Core i5-7640X,LGA2066,Desktop,4.0,4.2,0.13502835538752364,35.7
2051,Intel Core i5-7Y54 @ 1.20GHz,,4.5,2016-10-01,FCBGA1515,Laptop,1200.0,3200.0,1,2,2,1882,134,1.2,Intel,Intel Core i-Series,Core i5-7Y54,FCBGA1515,Laptop,1.2,3.2,,
2052,Intel Core i5-7Y57 @ 1.20GHz,,4.5,2017-02-01,FCBGA1515,Laptop,1200.0,3300.0,1,2,2,1873,24,1.2,Intel,Intel Core i-Series,Core i5-7Y57,FCBGA1515,Laptop,1.2,3.3,,
2053,Intel Core i5-8200Y @ 1.30GHz,291.0,5.0,2018-12-01,FCBGA1515,Laptop,1300.0,3900.0,1,2,2,2119,16,1.3,Intel,Intel Core i-Series,Core i5-8200Y,FCBGA1515,Laptop,1.3,3.9,0.13732892873997168,145.5
2054,Intel Core i5-8210Y @ 1.60GHz,,7.0,2019-02-01,FCBGA1515,Laptop,1600.0,3600.0,1,2,2,1869,220,1.6,Intel,Intel Core i-Series,Core i5-8210Y,FCBGA1515,Laptop,1.6,3.6,,
2055,Intel Core i5-8250U @ 1.60GHz,,15.0,2017-07-01, FC-BGA1356,Laptop,1600.0,3400.0,1,4,2,1187,6843,1.6,Intel,Intel Core i-Series,Core i5-8250U,FCBGA1356,Laptop,1.6,3.4,,
2056,Intel Core i5-8257U @ 1.40GHz,320.0,15.0,2019-11-01,FCBGA1528,Laptop,1400.0,3900.0,1,4,2,933,220,1.4,Intel,Intel Core i-Series,Core i5-8257U,FCBGA1528,Laptop,1.4,3.9,0.3429796355841372,80.0
2057,Intel Core i5-8259U @ 2.30GHz,519.99,28.0,2018-08-01,FCBGA1528,Laptop,2300.0,3800.0,1,4,2,893,556,2.3,Intel,Intel Core i-Series,Core i5-8259U,FCBGA1528,Laptop,2.3,3.8,0.5822956326987682,130.0
2058,Intel Core i5-8260U @ 1.60GHz,439.99,15.0,2020-05-01,FCBGA1528,Laptop,1600.0,3900.0,1,4,2,914,14,1.6,Intel,Intel Core i-Series,Core i5-8260U,FCBGA1528,Laptop,1.6,3.9,0.4813894967177243,110.0
2059,Intel Core i5-8265U @ 1.60GHz,499.88,15.0,2018-09-01,FCBGA1528,Laptop,1600.0,3900.0,1,4,2,1165,2454,1.6,Intel,Intel Core i-Series,Core i5-8265U,FCBGA1528,Laptop,1.6,3.9,0.4290815450643777,125.0
2060,Intel Core i5-8265UC @ 1.60GHz,,0.0,2019-05-01,FCBGA1528,Laptop,1600.0,3900.0,1,4,2,1175,7,1.6,Intel,Intel Core i-Series,Core i5-8265UC,FCBGA1528,Laptop,1.6,3.9,,
2061,Intel Core i5-8269U @ 2.60GHz,320.0,28.0,2021-04-01,FCBGA1528,"Laptop, Mobile/Embedded",2600.0,4200.0,1,4,2,897,1,2.6,Intel,Intel Core i-Series,Core i5-8269U,FCBGA1528,Embedded/IoT,2.6,4.2,0.35674470457079155,80.0
2062,Intel Core i5-8279U @ 2.40GHz,320.0,28.0,2019-09-01,FCBGA1528,Laptop,2400.0,4100.0,1,4,2,924,101,2.4,Intel,Intel Core i-Series,Core i5-8279U,FCBGA1528,Laptop,2.4,4.1,0.3463203463203463,80.0
2063,Intel Core i5-8300H @ 2.30GHz,250.0,45.0,2018-05-01,FCLGA1151-2,Laptop,2300.0,4000.0,1,4,2,948,3048,2.3,Intel,Intel Core i-Series,Core i5-8300H,LGA11512,Laptop,2.3,4.0,0.26371308016877637,62.5
2064,Intel Core i5-8305G @ 2.80GHz,,65.0,2018-07-01,BGA2270,Laptop,2800.0,3800.0,1,4,2,1024,13,2.8,Intel,Intel Core i-Series,Core i5-8305G,BGA2270,Laptop,2.8,3.8,,
2065,Intel Core i5-8350U @ 1.70GHz,297.0,15.0,2017-12-01,FC-BGA1356,Laptop,1700.0,3600.0,1,4,2,1123,1123,1.7,Intel,Intel Core i-Series,Core i5-8350U,FCBGA1356,Laptop,1.7,3.6,0.26447016918967053,74.2
2066,Intel Core i5-8365U @ 1.60GHz,539.07,15.0,2019-05-01,FCBGA1528,Laptop,1600.0,4100.0,1,4,2,1128,422,1.6,Intel,Intel Core i-Series,Core i5-8365U,FCBGA1528,Laptop,1.6,4.1,0.4778989361702128,134.8
2067,Intel Core i5-8365UE @ 1.60GHz,297.0,15.0,2019-11-01,FCBGA1528,Laptop,1600.0,4100.0,1,4,2,1202,11,1.6,Intel,Intel Core i-Series,Core i5-8365UE,FCBGA1528,Laptop,1.6,4.1,0.24708818635607321,74.2
2068,Intel Core i5-8400 @ 2.80GHz,157.2,65.0,2017-10-01,FCLGA1151-2,Desktop,2800.0,4000.0,1,6,1,800,5187,2.8,Intel,Intel Core i-Series,Core i5-8400,LGA11512,Desktop,2.8,4.0,0.19649999999999998,26.2
2069,Intel Core i5-8400H @ 2.50GHz,250.0,45.0,2018-07-01,FCBGA1440,Laptop,2500.0,4200.0,1,4,2,902,78,2.5,Intel,Intel Core i-Series,Core i5-8400H,FCBGA1440,Laptop,2.5,4.2,0.2771618625277162,62.5
2070,Intel Core i5-8400T @ 1.70GHz,239.84,35.0,2018-05-01,FCLGA1151-2,Desktop,1700.0,3300.0,1,6,1,951,183,1.7,Intel,Intel Core i-Series,Core i5-8400T,LGA11512,Desktop,1.7,3.3,0.2521976866456362,40.0
2071,Intel Core i5-8500 @ 3.00GHz,138.0,65.0,2018-03-01,FCLGA1151-2,Desktop,3000.0,4100.0,1,6,1,777,1399,3.0,Intel,Intel Core i-Series,Core i5-8500,LGA11512,Desktop,3.0,4.1,0.1776061776061776,23.0
2072,Intel Core i5-8500B @ 3.00GHz,192.0,65.0,2019-01-01,FCBGA1440,Laptop,3000.0,4100.0,1,6,1,809,91,3.0,Intel,Intel Core i-Series,Core i5-8500B,FCBGA1440,Laptop,3.0,4.1,0.2373300370828183,32.0
2073,Intel Core i5-8500T @ 2.10GHz,250.94,35.0,2018-04-01,FCLGA1151-2,Desktop,2100.0,3500.0,1,6,1,921,338,2.1,Intel,Intel Core i-Series,Core i5-8500T,LGA11512,Desktop,2.1,3.5,0.27246471226927255,41.8
2074,Intel Core i5-8600 @ 3.10GHz,174.18,65.0,2018-05-01,FCLGA1151-2,Desktop,3100.0,4300.0,1,6,1,763,362,3.1,Intel,Intel Core i-Series,Core i5-8600,LGA11512,Desktop,3.1,4.3,0.22828309305373526,29.0
2075,Intel Core i5-8600K @ 3.60GHz,184.5,95.0,2017-10-01,FCLGA1151-2,Desktop,3600.0,4300.0,1,6,1,740,2515,3.6,Intel,Intel Core i-Series,Core i5-8600K,LGA11512,Desktop,3.6,4.3,0.24932432432432433,30.8
2076,Intel Core i5-8600T @ 2.30GHz,199.99,35.0,2018-04-01,FCLGA1151-2,Desktop,2300.0,3700.0,1,6,1,858,58,2.3,Intel,Intel Core i-Series,Core i5-8600T,LGA11512,Desktop,2.3,3.7,0.2330885780885781,33.3
2077,Intel Core i5-9300H @ 2.40GHz,250.0,45.0,2019-05-01,FCBGA1440,Laptop,2400.0,4100.0,1,4,2,920,2207,2.4,Intel,Intel Core i-Series,Core i5-9300H,FCBGA1440,Laptop,2.4,4.1,0.2717391304347826,62.5
2078,Intel Core i5-9300HF @ 2.40GHz,250.0,45.0,2020-04-01,FCBGA1440,Laptop,2400.0,4100.0,1,4,2,940,147,2.4,Intel,Intel Core i-Series,Core i5-9300HF,FCBGA1440,Laptop,2.4,4.1,0.26595744680851063,62.5
2079,Intel Core i5-9400 @ 2.90GHz,179.35,65.0,2019-03-01,FCLGA1151-2,Desktop,2900.0,4100.0,1,6,1,784,1039,2.9,Intel,Intel Core i-Series,Core i5-9400,LGA11512,Desktop,2.9,4.1,0.2287627551020408,29.9
2080,Intel Core i5-9400F @ 2.90GHz,141.75,65.0,2019-02-01,FCLGA1151-2,"Desktop, Laptop",2900.0,4100.0,1,6,1,779,3348,2.9,Intel,Intel Core i-Series,Core i5-9400F,LGA11512,Laptop,2.9,4.1,0.18196405648267008,23.6
2081,Intel Core i5-9400H @ 2.50GHz,250.0,45.0,2019-07-01,FCBGA1440,Laptop,2500.0,4300.0,1,4,2,872,99,2.5,Intel,Intel Core i-Series,Core i5-9400H,FCBGA1440,Laptop,2.5,4.3,0.286697247706422,62.5
2082,Intel Core i5-9400T @ 1.80GHz,182.0,35.0,2019-07-01,FCLGA1151-2,Desktop,1800.0,3400.0,1,6,1,918,81,1.8,Intel,Intel Core i-Series,Core i5-9400T,LGA11512,Desktop,1.8,3.4,0.19825708061002179,30.3
2083,Intel Core i5-9500 @ 3.00GHz,173.99,65.0,2019-05-01,FCLGA1151-2,Desktop,3000.0,4400.0,1,6,1,771,473,3.0,Intel,Intel Core i-Series,Core i5-9500,LGA11512,Desktop,3.0,4.4,0.2256679636835279,29.0
2084,Intel Core i5-9500F @ 3.00GHz,186.0,65.0,2019-07-01,FCLGA1151-2,Desktop,3000.0,4400.0,1,6,1,738,53,3.0,Intel,Intel Core i-Series,Core i5-9500F,LGA11512,Desktop,3.0,4.4,0.25203252032520324,31.0
2085,Intel Core i5-9500T @ 2.20GHz,192.0,35.0,2019-05-01,FCLGA1151-2,Desktop,2200.0,3700.0,1,6,1,873,201,2.2,Intel,Intel Core i-Series,Core i5-9500T,LGA11512,Desktop,2.2,3.7,0.21993127147766323,32.0
2086,Intel Core i5-9500TE @ 2.20GHz,192.0,35.0,2020-05-01,FCLGA1151-2,Laptop,2200.0,3600.0,1,6,1,818,2,2.2,Intel,Intel Core i-Series,Core i5-9500TE,LGA11512,Laptop,2.2,3.6,0.23471882640586797,32.0
2087,Intel Core i5-9600 @ 3.10GHz,152.41,65.0,2019-09-01,FCLGA1151-2,Desktop,3100.0,4600.0,1,6,1,732,33,3.1,Intel,Intel Core i-Series,Core i5-9600,LGA11512,Desktop,3.1,4.6,0.2082103825136612,25.4
2088,Intel Core i5-9600K @ 3.70GHz,209.99,95.0,2018-10-01,FCLGA1151-2,Desktop,3700.0,4600.0,1,6,1,707,3664,3.7,Intel,Intel Core i-Series,Core i5-9600K,LGA11512,Desktop,3.7,4.6,0.29701555869872703,35.0
2089,Intel Core i5-9600KF @ 3.70GHz,166.02,95.0,2019-05-01,FCLGA1151-2,Desktop,3700.0,4600.0,1,6,1,706,763,3.7,Intel,Intel Core i-Series,Core i5-9600KF,LGA11512,Desktop,3.7,4.6,0.23515580736543912,27.7
2090,Intel Core i5-9600T @ 2.30GHz,213.0,35.0,2019-11-01,FCLGA1151-2,Desktop,2300.0,3900.0,1,6,1,854,9,2.3,Intel,Intel Core i-Series,Core i5-9600T,LGA11512,Desktop,2.3,3.9,0.24941451990632318,35.5
2091,Intel Core i5-L16G7 @ 1.40GHz,281.0,7.0,2020-07-01,FC-CSP1016,Laptop,1400.0,3000.0,1,5,1,1636,25,1.4,Intel,Intel Core i-Series,Core i5-L16G7,FCCSP1016,Laptop,1.4,3.0,0.171760391198044,56.2
2092,Intel Core i7-10510U @ 1.80GHz,409.0,15.0,2019-09-01,FCBGA1528,Laptop,1800.0,4900.0,1,4,2,1067,1761,1.8,Intel,Intel Core i-Series,Core i7-10510U,FCBGA1528,Laptop,1.8,4.9,0.38331771321462044,102.2
2093,Intel Core i7-10510Y @ 1.20GHz,403.0,7.0,2020-08-01,UTFCBGA1377,Laptop,1200.0,4500.0,1,4,2,1320,6,1.2,Intel,Intel Core i-Series,Core i7-10510Y,UTFCBGA1377,Laptop,1.2,4.5,0.3053030303030303,100.8
2094,Intel Core i7-1060NG7 @ 1.20GHz,,10.0,2020-05-01,FCBGA1526,Laptop,1200.0,3800.0,1,4,2,1031,34,1.2,Intel,Intel Core i-Series,Core i7-1060NG7,FCBGA1526,Laptop,1.2,3.8,,
2095,Intel Core i7-10610U @ 1.80GHz,409.0,15.0,2020-05-01,FCBGA1528,Laptop,1800.0,4900.0,1,4,2,1025,250,1.8,Intel,Intel Core i-Series,Core i7-10610U,FCBGA1528,Laptop,1.8,4.9,0.39902439024390246,102.2
2096,Intel Core i7-1065G7 @ 1.30GHz,426.0,15.0,2019-06-01,FCBGA-1526,Laptop,1300.0,3900.0,1,4,2,849,2009,1.3,Intel,Intel Core i-Series,Core i7-1065G7,FCBGA1526,Laptop,1.3,3.9,0.5017667844522968,106.5
2097,Intel Core i7-1068NG7 @ 2.30GHz,426.0,28.0,2020-05-01,FCBGA1344,Laptop,2300.0,4100.0,1,4,2,762,69,2.3,Intel,Intel Core i-Series,Core i7-1068NG7,FCBGA1344,Laptop,2.3,4.1,0.5590551181102362,106.5
2098,Intel Core i7-10700 @ 2.90GHz,266.61,65.0,2020-06-01,FCLGA1200,Desktop,2900.0,4800.0,1,8,2,450,1923,2.9,Intel,Intel Core i-Series,Core i7-10700,LGA1200,Desktop,2.9,4.8,0.5924666666666667,33.3
2099,Intel Core i7-10700E @ 2.90GHz,330.0,65.0,2021-12-01,FCLGA1200,"Laptop, Mobile/Embedded",2900.0,4500.0,1,8,2,459,5,2.9,Intel,Intel Core i-Series,Core i7-10700E,LGA1200,Embedded/IoT,2.9,4.5,0.7189542483660131,41.2
2100,Intel Core i7-10700F @ 2.90GHz,260.46,65.0,2020-07-01,FCLGA1200,Desktop,2900.0,4800.0,1,8,2,445,767,2.9,Intel,Intel Core i-Series,Core i7-10700F,LGA1200,Desktop,2.9,4.8,0.5853033707865168,32.6
2101,Intel Core i7-10700K @ 3.80GHz,269.99,125.0,2020-05-01,FCLGA1200,Desktop,3800.0,5100.0,1,8,2,369,3325,3.8,Intel,Intel Core i-Series,Core i7-10700K,LGA1200,Desktop,3.8,5.1,0.731680216802168,33.7
2102,Intel Core i7-10700KF @ 3.80GHz,308.0,125.0,2020-06-01,FCLGA1200,Desktop,3800.0,5100.0,1,8,2,372,702,3.8,Intel,Intel Core i-Series,Core i7-10700KF,LGA1200,Desktop,3.8,5.1,0.8279569892473119,38.5
2103,Intel Core i7-10700T @ 2.00GHz,413.99,35.0,2020-07-01,FCLGA1200,Desktop,2000.0,4500.0,1,8,2,612,125,2.0,Intel,Intel Core i-Series,Core i7-10700T,LGA1200,Desktop,2.0,4.5,0.6764542483660131,51.7
2104,Intel Core i7-10700TE @ 2.00GHz,330.0,35.0,2021-02-01,FCLGA1200,Laptop,2000.0,4400.0,1,8,2,461,1,2.0,Intel,Intel Core i-Series,Core i7-10700TE,LGA1200,Laptop,2.0,4.4,0.7158351409978309,41.2
2105,Intel Core i7-10710U @ 1.10GHz,644.99,15.0,2019-10-01,FCBGA1528,Laptop,1100.0,4700.0,1,6,2,761,492,1.1,Intel,Intel Core i-Series,Core i7-10710U,FCBGA1528,Laptop,1.1,4.7,0.8475558475689882,107.5
2106,Intel Core i7-10750H @ 2.60GHz,,45.0,2020-01-01,FCBGA1440,Laptop,2600.0,5000.0,1,6,2,642,4197,2.6,Intel,Intel Core i-Series,Core i7-10750H,FCBGA1440,Laptop,2.6,5.0,,
2107,Intel Core i7-10810U @ 1.10GHz,443.0,15.0,2020-05-01,FCBGA1528,Laptop,1100.0,4900.0,1,6,2,889,51,1.1,Intel,Intel Core i-Series,Core i7-10810U,FCBGA1528,Laptop,1.1,4.9,0.4983127109111361,73.8
2108,Intel Core i7-10850H @ 2.70GHz,395.0,45.0,2020-05-01,FCBGA1440,Laptop,2700.0,5100.0,1,6,2,649,342,2.7,Intel,Intel Core i-Series,Core i7-10850H,FCBGA1440,Laptop,2.7,5.1,0.6086286594761171,65.8
2109,Intel Core i7-10870H @ 2.20GHz,417.0,45.0,2020-10-01,FCBGA1440,Laptop,2200.0,5000.0,1,8,2,520,661,2.2,Intel,Intel Core i-Series,Core i7-10870H,FCBGA1440,Laptop,2.2,5.0,0.801923076923077,52.1
2110,Intel Core i7-10875H @ 2.30GHz,450.0,45.0,2020-05-01,FCBGA1440,Laptop,2300.0,5100.0,1,8,2,499,1024,2.3,Intel,Intel Core i-Series,Core i7-10875H,FCBGA1440,Laptop,2.3,5.1,0.9018036072144289,56.2
2111,Intel Core i7-11370H @ 3.30GHz,426.0,35.0,2021-02-01,FCBGA1449,Laptop,3300.0,4800.0,1,4,2,653,531,3.3,Intel,Intel Core i-Series,Core i7-11370H,FCBGA1449,Laptop,3.3,4.8,0.6523736600306279,106.5
2112,Intel Core i7-11375H @ 3.30GHz,482.0,35.0,2021-02-01,FCBGA1449,Laptop,3300.0,5000.0,1,4,2,640,45,3.3,Intel,Intel Core i-Series,Core i7-11375H,FCBGA1449,Laptop,3.3,5.0,0.753125,120.5
2113,Intel Core i7-11390H @ 3.40GHz,426.0,35.0,2021-11-01,FCBGA1449,Laptop,3400.0,5000.0,1,4,2,719,97,3.4,Intel,Intel Core i-Series,Core i7-11390H,FCBGA1449,Laptop,3.4,5.0,0.5924895688456189,106.5
2114,Intel Core i7-11600H @ 2.90GHz,395.0,45.0,2021-11-01,FCBGA1787,Laptop,2900.0,4600.0,1,6,2,476,6,2.9,Intel,Intel Core i-Series,Core i7-11600H,FCBGA1787,Laptop,2.9,4.6,0.8298319327731093,65.8
2115,Intel Core i7-1160G7 @ 1.20GHz,426.0,0.0,2021-01-01,FCBGA1598,Laptop,1200.0,4400.0,1,4,2,805,52,1.2,Intel,Intel Core i-Series,Core i7-1160G7,FCBGA1598,Laptop,1.2,4.4,0.529192546583851,106.5
2116,Intel Core i7-1165G7 @ 2.80GHz,426.0,15.0,2020-08-01,BGA1526,Laptop,2800.0,4700.0,1,4,2,720,2845,2.8,Intel,Intel Core i-Series,Core i7-1165G7,BGA1526,Laptop,2.8,4.7,0.5916666666666667,106.5
2117,Intel Core i7-11700 @ 2.50GHz,299.99,95.0,2021-01-01,FCLGA1200,Desktop,2500.0,4400.0,1,8,2,345,223,2.5,Intel,Intel Core i-Series,Core i7-11700,LGA1200,Desktop,2.5,4.4,0.869536231884058,37.5
2118,Intel Core i7-11700B @ 3.20GHz,,65.0,2021-11-01,Unknown,Desktop,3200.0,4800.0,1,8,2,268,15,3.2,Intel,Intel Core i-Series,Core i7-11700B,Unknown,Desktop,3.2,4.8,,
2119,Intel Core i7-11700F @ 2.50GHz,270.75,65.0,2021-04-01,FCLGA1200,Desktop,2500.0,4900.0,1,8,2,303,697,2.5,Intel,Intel Core i-Series,Core i7-11700F,LGA1200,Desktop,2.5,4.9,0.8935643564356436,33.8
2120,Intel Core i7-11700K @ 3.60GHz,289.0,125.0,2020-12-01,FCLGA1200,Desktop,3600.0,5000.0,1,8,2,215,1991,3.6,Intel,Intel Core i-Series,Core i7-11700K,LGA1200,Desktop,3.6,5.0,1.344186046511628,36.1
2121,Intel Core i7-11700KF @ 3.60GHz,309.99,125.0,2021-03-01,FCLGA1200,Desktop,3600.0,5000.0,1,8,2,223,601,3.6,Intel,Intel Core i-Series,Core i7-11700KF,LGA1200,Desktop,3.6,5.0,1.3900896860986547,38.7
2122,Intel Core i7-11700T @ 1.40GHz,323.0,35.0,2021-10-01,FCLGA1200,Desktop,1400.0,4600.0,1,8,2,485,25,1.4,Intel,Intel Core i-Series,Core i7-11700T,LGA1200,Desktop,1.4,4.6,0.6659793814432989,40.4
2123,Intel Core i7-11800H @ 2.30GHz,395.0,45.0,2021-05-01,FCBGA1787,Laptop,2300.0,4600.0,1,8,2,305,3323,2.3,Intel,Intel Core i-Series,Core i7-11800H,FCBGA1787,Laptop,2.3,4.6,1.2950819672131149,49.4
2124,Intel Core i7-1180G7 @ 1.30GHz,426.0,15.0,2021-02-01,FCBGA1598,Laptop,1300.0,4600.0,1,4,2,869,17,1.3,Intel,Intel Core i-Series,Core i7-1180G7,FCBGA1598,Laptop,1.3,4.6,0.4902186421173763,106.5
2125,Intel Core i7-11850H @ 2.50GHz,395.0,45.0,2021-05-01,FCBGA1787,Laptop,2500.0,4800.0,1,8,2,304,437,2.5,Intel,Intel Core i-Series,Core i7-11850H,FCBGA1787,Laptop,2.5,4.8,1.299342105263158,49.4
2126,Intel Core i7-11850HE @ 2.60GHz,440.0,35.0,2022-10-01,FCBGA1787,Mobile/Embedded,2100.0,4700.0,1,8,2,395,1,2.6,Intel,Intel Core i-Series,Core i7-11850HE,FCBGA1787,Embedded/IoT,2.1,4.7,1.1139240506329113,55.0
2127,Intel Core i7-1185G7 @ 3.00GHz,426.0,15.0,2020-07-01,BGA1526,Laptop,3000.0,4800.0,1,4,2,714,919,3.0,Intel,Intel Core i-Series,Core i7-1185G7,BGA1526,Laptop,3.0,4.8,0.5966386554621849,106.5
2128,Intel Core i7-1185G7E @ 2.80GHz,431.0,15.0,2021-04-01,FCBGA1449,"Laptop, Mobile/Embedded",2800.0,4400.0,1,4,2,747,8,2.8,Intel,Intel Core i-Series,Core i7-1185G7E,FCBGA1449,Embedded/IoT,2.8,4.4,0.5769745649263721,107.8
2129,Intel Core i7-1185GRE @ 2.80GHz,,15.0,2021-04-01,FCBGA1449,Mobile/Embedded,2800.0,4400.0,1,4,2,806,6,2.8,Intel,Intel Core i-Series,Core i7-1185GRE,FCBGA1449,Embedded/IoT,2.8,4.4,,
2130,Intel Core i7-1195G7 @ 2.90GHz,426.0,28.0,2021-09-01,FCBGA1449,Laptop,2900.0,5000.0,1,4,2,697,244,2.9,Intel,Intel Core i-Series,Core i7-1195G7,FCBGA1449,Laptop,2.9,5.0,0.6111908177905309,106.5
2131,Intel Core i7-1250U,426.0,9.0,2022-08-01,FCBGA1781,Laptop,1100.0,4700.0,1,2,2,576,17,,Intel,Intel Core i-Series,Core i7-1250U,FCBGA1781,Laptop,1.1,4.7,0.7395833333333334,213.0
2132,Intel Core i7-1255U,426.0,15.0,2022-03-01,FCBGA1744,Laptop,1700.0,4700.0,1,2,2,580,174,,Intel,Intel Core i-Series,Core i7-1255U,FCBGA1744,Laptop,1.7,4.7,0.7344827586206897,213.0
2133,Intel Core i7-1260P,,28.0,2022-01-01,BGA1700,Laptop,2100.0,4700.0,1,4,2,437,347,,Intel,Intel Core i-Series,Core i7-1260P,BGA1700,Laptop,2.1,4.7,,
2134,Intel Core i7-1260U,,9.0,2022-09-01,FCBGA1781,Laptop,1000.0,4700.0,1,2,2,618,4,,Intel,Intel Core i-Series,Core i7-1260U,FCBGA1781,Laptop,1.0,4.7,,
2135,Intel Core i7-12650H,457.0,45.0,2022-03-01,FCBGA1744,Laptop,2300.0,4700.0,1,6,2,217,134,,Intel,Intel Core i-Series,Core i7-12650H,FCBGA1744,Laptop,2.3,4.7,2.1059907834101383,76.2
2136,Intel Core i7-1265U,426.0,15.0,2022-03-01,FCBGA1744,"Laptop, Mobile/Embedded",1800.0,4800.0,1,2,2,583,98,,Intel,Intel Core i-Series,Core i7-1265U,FCBGA1744,Embedded/IoT,1.8,4.8,0.7307032590051458,213.0
2137,Intel Core i7-1265UE,472.0,28.0,2022-11-01,FCBGA1744,"Laptop, Mobile/Embedded",0.0,4700.0,1,2,2,785,2,,Intel,Intel Core i-Series,Core i7-1265UE,FCBGA1744,Embedded/IoT,,4.7,0.6012738853503184,236.0
2138,Intel Core i7-12700,328.98,65.0,2022-01-01,FCLGA1700,Desktop,2100.0,4900.0,1,8,2,129,917,,Intel,Intel Core i-Series,Core i7-12700,LGA1700,Desktop,2.1,4.9,2.550232558139535,41.1
2139,Intel Core i7-12700E,344.0,65.0,2022-09-01,FCLGA1700,"Desktop, Mobile/Embedded",3600.0,4800.0,1,8,2,160,3,,Intel,Intel Core i-Series,Core i7-12700E,LGA1700,Embedded/IoT,3.6,4.8,2.15,43.0
2140,Intel Core i7-12700F,269.99,65.0,2022-01-01,FCLGA1700,Desktop,2100.0,4900.0,1,8,2,128,557,,Intel,Intel Core i-Series,Core i7-12700F,LGA1700,Desktop,2.1,4.9,2.109296875,33.7
2141,Intel Core i7-12700H,457.0,45.0,2022-02-01,FCBGA1744,Laptop,2300.0,4700.0,1,6,2,181,1465,,Intel,Intel Core i-Series,Core i7-12700H,FCBGA1744,Laptop,2.3,4.7,2.5248618784530388,76.2
2142,Intel Core i7-12700K,409.0,190.0,2021-11-01,FCLGA1700,Desktop,3600.0,5000.0,1,8,2,100,2917,,Intel,Intel Core i-Series,Core i7-12700K,LGA1700,Desktop,3.6,5.0,4.09,51.1
2143,Intel Core i7-12700KF,297.0,190.0,2021-11-01,FCLGA1700,Desktop,3600.0,5000.0,1,8,2,102,1114,,Intel,Intel Core i-Series,Core i7-12700KF,LGA1700,Desktop,3.6,5.0,2.911764705882353,37.1
2144,Intel Core i7-12700T,339.0,35.0,2022-04-01,FCLGA1700,Desktop,1400.0,4700.0,1,8,2,282,32,,Intel,Intel Core i-Series,Core i7-12700T,LGA1700,Desktop,1.4,4.7,1.202127659574468,42.4
2145,Intel Core i7-12700TE,344.0,35.0,2022-08-01,FCLGA1700,"Laptop, Mobile/Embedded",1400.0,4600.0,1,8,2,321,1,,Intel,Intel Core i-Series,Core i7-12700TE,LGA1700,Embedded/IoT,1.4,4.6,1.071651090342679,43.0
2146,Intel Core i7-1270P,,28.0,2022-02-01,BGA1700,Laptop,2200.0,4800.0,1,4,2,415,70,,Intel,Intel Core i-Series,Core i7-1270P,BGA1700,Laptop,2.2,4.8,,
2147,Intel Core i7-12800H,457.0,45.0,2022-03-01,FCBGA1744,Laptop,2400.0,4800.0,1,6,2,220,141,,Intel,Intel Core i-Series,Core i7-12800H,FCBGA1744,Laptop,2.4,4.8,2.077272727272727,76.2
2148,Intel Core i7-12800HX,457.0,55.0,2022-06-01,FCBGA1964,Laptop,2000.0,4800.0,1,8,2,105,58,,Intel,Intel Core i-Series,Core i7-12800HX,FCBGA1964,Laptop,2.0,4.8,4.352380952380952,57.1
2149,Intel Core i7-1280P,482.0,28.0,2022-03-01,FCBGA1744,Laptop,1800.0,4800.0,1,6,2,332,106,,Intel,Intel Core i-Series,Core i7-1280P,FCBGA1744,Laptop,1.8,4.8,1.4518072289156627,80.3
2150,Intel Core i7-12850HX,428.0,55.0,2022-06-01,FCBGA1964,Laptop,2100.0,4800.0,1,8,2,141,51,,Intel,Intel Core i-Series,Core i7-12850HX,FCBGA1964,Laptop,2.1,4.8,3.0354609929078014,53.5
2151,Intel Core i7-13700,,65.0,2022-08-01,FCLGA1700,Desktop,2100.0,5200.0,1,8,2,103,2,,Intel,Intel Core i-Series,Core i7-13700,LGA1700,Desktop,2.1,5.2,,
2152,Intel Core i7-13700K,439.99,125.0,2022-10-01,FCLGA1700,Desktop,4200.0,5400.0,1,8,2,51,235,,Intel,Intel Core i-Series,Core i7-13700K,LGA1700,Desktop,4.2,5.4,8.627254901960784,55.0
2153,Intel Core i7-13700KF,422.61,125.0,2022-10-01,FCLGA1700,Desktop,4200.0,5400.0,1,8,2,52,108,,Intel,Intel Core i-Series,Core i7-13700KF,LGA1700,Desktop,4.2,5.4,8.127115384615385,52.8
